name,altName,country,lat,lon,action,islandCrag,islandCragId
Ermita Virgen de la Nueva,Madrid,Spain,40.401536,-4.381571,add,,
?????,Yirga `Alem,Ethiopia,6.664608,38.320313,,,
Calw,null,null,null,null,map,Calw,516cec69bdc0f71fdd001411
Frankenjura - Rolandfels,Frankenjura,Germany,50.031299,11.202575,map,Frankenjura,516e14ce62bfea195a006cb6
Leśna Zjawa,null,null,null,null,add,,
Hohenstein,Frankfurt am Main,Germany,49.708941,8.710348,add,,
Miltiadis,null,null,null,null,add,,
Sarkit Sag / right,null,null,null,null,add,,
Cougar Creek,Calgary,Canada,51.11042,-115.301514,add,,
Tea Tree Creek,Melbourne,Australia,-38.489729,144.97329,add,,
Waterfall rock,null,null,22.35597,114.374092,add,,
Pic de Bure,Grenoble,France,44.626611,5.934806,map,Pic De L'aliga,516d1ec8bdc0f71fdd023a11
Pont de Camps,null,null,null,null,map,Pont De Barret,516d4ae8bdc0f71fdd03b738
Fox Lake,Columbus,"OH, USA",39.3001,-82.194815,add,,
The Gallery,Grampians,Australia,-37.243175,142.275009,map,Grampians,516d8d0fbdc0f71fdd05485a
",",null,null,null,null,,,
"Lost Horse Canyon, Montana",null,null,null,null,map,Lost Horse,516cf537bdc0f71fdd0074d0
Skaugumsåsen,Oslo,Norway,59.860118,10.444479,add,,
Ravendalen,Kristiansand,Norway,58.15678,7.973585,add,,
Trailer Boulders,Whitehall,USA,45.942906,-112.264934,map,Trailer Boulders,516cf537bdc0f71fdd00758d
Matre,Bergen,Norway,60.891416,5.588007,map,La Matrice,516d4ae8bdc0f71fdd03b81b
Calw (Bruderberg),null,null,null,null,map,Calw,516cec69bdc0f71fdd001411
Zastudnie,null,null,null,null,map,Zastudnie,516dc234a1156192460034ae
"Imiter, Morocco",null,null,null,null,add,,
Borstein,Frankfurt am Main,Germany,49.714102,8.678942,add,,
Isterberg,Enschede,Netherlands,52.355238,7.15016,add,,
Anatolia Sag / right,null,null,null,null,add,,
Czarny Pies,null,null,null,null,add,,
Bera,Drammen,Norway,59.7645,10.13669,map,Bera,516e3f5a62bfea195a01779a
Tai Hang Tun,null,null,22.29138,114.305255,add,,
"Jagueyana, cuba",null,null,null,null,add,,
Millennium caves,null,null,null,null,add,,
",",null,null,null,null,,,
Mallorca - Cala d'es moro,null,null,null,null,map,Mallorca,516d1ec8bdc0f71fdd02392b
DeSoto ,null,null,null,null,map,Desoto,516cf537bdc0f71fdd007596
"Jättekastet, Magelungen",Stockholm,Sweden,59.227205,18.116651,add,,
Falkenfels,null,null,null,null,map,Falkenfels,516d4ae8bdc0f71fdd03b7c3
Gullmars brygga,null,null,null,null,add,,
Lindenfels,Frankfurt am Main,Germany,49.686359,8.785436,add,,
"Castrojo, Frontales",null,null,null,null,add,,
Stinkbug,Rocky Mountain National Park,USA,40.305778,-105.646898,add,,
Whistler,null,null,null,null,add,,
Creek,null,null,null,null,map,Baldwin Creek,516cf536bdc0f71fdd00740e
Lisia skała,null,null,null,null,add,,
"Woostock Rock, Woodstock Maryland, USA",null,null,null,null,add,,
Vikdal,Stockholm,Sweden,59.315126,18.151764,add,,
Chattanooga,null,null,null,null,map,Chattanooga,516cf537bdc0f71fdd0074f6
Croix de Fer,Chamonix,France,45.985959,6.673508,map,Blocs De La Croix De Cabris,516d4ae7bdc0f71fdd03b6f3
Sant Elm,null,null,null,null,map,Sant Elm,516d1ec8bdc0f71fdd0238dc
Tosteröd vatten,null,null,null,null,add,,
Ramslye Farm,Southern Sandstone,United Kingdom,51.119381,0.238231,map,Southern Sandstone,516e4e6362bfea195a01a8d4
Marxuquera,null,null,null,null,map,Marxuquera,516d1ec8bdc0f71fdd023a40
Askfjell,Drammen,Norway,59.812527,10.181108,add,,
Nevilän kivet,null,null,null,null,add,,
Dolina kobylańska,null,null,null,null,map,Dolina Kobylanska,516dc234a115619246003498
Grotti,Terni,Italy,42.356007,12.941551,map,Grotti,516d677abdc0f71fdd047acd
Calw (Kuckucksfels),null,null,null,null,map,Calw,516cec69bdc0f71fdd001411
Skärb,null,null,null,null,add,,
Bubiwändli,null,null,null,null,add,,
Steinkopf,Darmstadt,Germany,49.741594,8.784943,add,,
Bast,Split,Croatia,43.349555,16.9907,map,Bastionata Del Lago,516d677abdc0f71fdd047b63
"Sonka, Finland",null,null,null,null,add,,
Great Barrington,null,null,null,null,map,Great Barrington,516cf537bdc0f71fdd0074ae
"Bridalveil, Yosemite",Yosemite,USA,37.716583,-119.650556,map,Yosemite,516cf537bdc0f71fdd007484
Jam Boulder at Patapsco State Park,null,null,null,null,add,,
"Tijuana, Mallorca",null,null,null,null,add,,
Sveti Vid,Split,Croatia,43.532683,16.234188,add,,
El Cenobio,Las Palmas De Gran Canaria,Spain,28.136883,-15.603075,add,,
Aquarian Valley,null,null,null,null,add,,
Button Rock Preserve,Boulder,"CO, USA",40.230005,-105.345165,map,Boulder De Coll Jovell,516e7df162bfea195a02b224
Albenga,Finale Ligure,Italy,44.102626,8.093491,map,Albenga,516d677abdc0f71fdd047ac2
Shephard springs,null,null,null,null,add,,
Grosstjärn,Gävle,Sweden,60.942758,16.883347,map,Gävle,516e27c062bfea195a010003
Tallat Roig,null,null,null,null,map,Tallat Roig,516d1ec8bdc0f71fdd023a47
Supertanker,Drammen,Norway,59.7688,10.105298,add,,
"Blocco 17, Bagni di Masino",null,null,null,null,add,,
Espoon Keskus,null,null,null,null,add,,
Castle Naze,Peak District,United Kingdom,53.302787,-1.922457,map,Peak District,516e4e6362bfea195a01a8b2
"Linville Gorge, NC",Charlotte,"NC, USA",35.940004,-81.922817,map,Linville Gorge,516cf537bdc0f71fdd0074e3
Raumünzach (Schattengalerie),Karlsruhe,Germany,48.635092,8.357763,add,,
The Playground,null,null,null,null,add,,
Boniek,null,null,null,null,map,Boniek,516dc234a1156192460034b8
P1,Uppsala,Sweden,60.042207,17.413781,add,,
Frankenstein,Darmstadt,Germany,49.787443,8.666196,add,,
"Monte Vardia, Chania",Chaniá,Greece,35.510413,24.053407,add,,
Ice glen,null,null,null,null,add,,
Dachauer Str.,Munich,Germany,48.161372,11.545212,add,,
Swamp Cut Boulder at Patapsco State Park,null,null,null,null,add,,
Pozo Verde,null,null,null,null,map,Pozo Verde,516d1ec8bdc0f71fdd0239ff
Rödberget,null,null,null,null,add,,
"Katarinavägen, Södermalm",Stockholm,Sweden,59.317661,18.081833,add,,
Moya,Las Palmas De Gran Canaria,Spain,28.135842,-15.590308,map,Moya,516d1ec8bdc0f71fdd023aac
Midsj,null,null,null,null,add,,
Osogna,Ticino,Switzerland,46.30357,8.995528,map,Osogna,516e14ce62bfea195a006ce1
Janakkala kk,null,null,null,null,add,,
Weem Crag,null,null,null,null,add,,
Bustarviejo,null,null,null,null,add,,
Cueva Pechina,null,null,null,null,add,,
Bøgeskogen,Drammen,Norway,59.766461,10.113763,add,,
"Blocco 18, Bagni di Masino",null,null,null,null,add,,
Alford's Point,null,null,null,null,add,,
"Far East -- Athens, Ohio",null,null,null,null,add,,
Lemon Dam,null,null,null,null,add,,
P2,Uppsala,Sweden,59.859105,17.869477,add,,
Ahtaamo,null,null,null,null,add,,
Ludvika,null,null,null,null,add,,
Grünreuther Wand,null,null,null,null,add,,
"Fränkisches Wunderland, Frankenjura",null,null,null,null,add,,
"Gorsuch Switch Rd Boulder, Patapsco State Park",null,null,null,null,add,,
Busca busca,Fuengirola,Spain,36.621899,-4.62533,add,,
Woodbury Road Crags,St George,"UT, USA",37.025717,-113.859129,map,St George,516e14ce62bfea195a006cd2
Coupeau,Chamonix,France,45.902866,6.795216,map,Coupeau,516d4ae8bdc0f71fdd03b833
Baldy,null,null,null,null,map,Baldi,516e206362bfea195a00c3e6
Macig Wood,null,null,null,null,add,,
Masriudoms,Costa Daurada,Spain,41.027669,0.88088,map,Masriudoms,516d1ec8bdc0f71fdd02396d
La Joux,null,null,null,null,map,La Joux,516d4ae8bdc0f71fdd03b835
Phalanx of Will,null,null,null,null,map,Phalanx Of Will,516cf536bdc0f71fdd0073d2
Yew Cogar,null,null,null,null,map,Yew Cogar,516e4e6262bfea195a01a88e
Peña Roja,null,null,null,null,add,,
Brøttet,Drammen,Norway,59.763716,10.121203,add,,
Hallstensklippan,Stockholm,Sweden,59.186746,18.140729,add,,
Magpie Gully,null,null,null,null,add,,
Skräckblocket,null,null,null,null,add,,
Cascade Canyon,Durango,USA,37.65464,-107.804874,add,,
Gaisberg,Salzburg,Austria,47.802793,13.105348,map,Gaisberg,516ec82e91e67300000000ec
Koppenstein,null,null,null,null,add,,
P3,Uppsala,Sweden,59.87467,17.810791,add,,
Luolis,null,null,null,null,add,,
Enteignungswand,Frankenjura,Germany,49.725395,11.222901,map,Frankenjura,516e14ce62bfea195a006cb6
Damsgårdsfjellet,Bergen,Norway,60.375354,5.286114,map,Bergen,516cec69bdc0f71fdd00146b
Goat Farm,null,null,null,null,add,,
Mevlana,null,null,null,null,add,,
"Winterstein, Frankenjura",null,null,null,null,add,,
Tippukivi,null,null,null,null,add,,
"The Nest Boulders, Pataspco State Park",null,null,null,null,add,,
Sobrio,Ticino,Switzerland,46.399574,8.901732,map,Sobrio,516e14ce62bfea195a006c48
Walker Ranch,null,null,null,null,add,,
Ulvåsen,Göteborg,Sweden,57.757224,12.10305,add,,
Arrow Canyon,null,null,null,null,map,Arrow Canyon,516cf536bdc0f71fdd007391
"Mini super wall, Potrero Chico",null,null,null,null,add,,
Couyrac,Montauban,France,44.094952,1.722346,map,Couyrac,516d4ae8bdc0f71fdd03b818
Wolfi,Lucerne,Switzerland,46.913795,8.387776,add,,
Aron,Drammen,Norway,59.772808,10.121412,add,,
Bagni di Masino,null,null,null,null,add,,
Lissmaklippan,null,null,null,null,add,,
"Chiang Dao, Thailand",null,null,null,null,add,,
Erotisches Karussell,Lucerne,Switzerland,46.973928,8.611902,map,Erotisches Karussel,516e14ce62bfea195a006c91
Wilton Three,null,null,null,null,add,,
Kongensvoll,Trondheim,Norway,63.552987,9.402185,add,,
Jolly Joker,null,null,null,null,add,,
Chemnitztal,null,null,null,null,map,Chemnitztal,516cec69bdc0f71fdd001412
Yläneen boulder,null,null,null,null,add,,
Pfalz/Retschelgrat,null,null,null,null,,,
Hobo caves,null,null,null,null,add,,
Lutz Rd.,null,null,null,null,add,,
"Neudorf, Frankenjura",null,null,null,null,add,,
"Dragon Scale Boulder, Patapsco State Park",null,null,null,null,add,,
Piruntädinkallio,Turku,Finland,60.252111,22.624176,add,,
The Box,Rocky Mountain National Park,USA,40.132691,-105.579437,add,,
Reunion,Finale Ligure,Italy,44.10959,8.06581,map,Cilaos,516e7bef62bfea195a02ab3b
Steinberg,null,null,null,null,add,,
Cala e Codula Fuili ,null,null,null,null,map,Cala Santanyi,516d1ec8bdc0f71fdd023a09
"Las Animas Wall, El Salto",null,null,null,null,add,,
Running Man Wall,null,null,null,null,add,,
Boulderoing,null,null,null,null,add,,
Gamledammen,Drammen,Norway,59.780304,10.117228,add,,
Bagni di Masino,null,null,null,null,add,,
Everywhere!,null,null,null,null,add,,
Lycksjöberget,Stockholm,Sweden,59.177248,18.215504,add,,
White marsh,null,null,null,null,add,,
"Uintas, Utah",null,null,null,null,map,Uintas,516cf537bdc0f71fdd0075a5
Bosco - Valle dell'Orco,null,null,null,null,map,Bosco,516d677abdc0f71fdd047afe
3. Apostel (Paulus),null,null,null,null,add,,
Piedra Parada,null,null,-42.644314,-70.101363,map,Piedra Parada,516e6ff162bfea195a026ad9
Mont Sarazin,null,null,null,null,add,,
Stone Mountain,Nashville,"TN, USA",36.155618,-86.787872,add,,
Trubachtal,null,null,null,null,add,,
L'Arche Perdue,null,null,null,null,add,,
"Levitation Boulder, Patapsco State Park",null,null,null,null,add,,
Sonora ,null,null,null,null,map,Sonora,516cf537bdc0f71fdd007522
Pantano de San Martin,null,null,null,null,add,,
Kho Lao Liang,null,null,null,null,add,,
Myrängsvägen,Halden,Norway,58.936027,11.190959,add,,
Dao Cheng,甘孜藏族自治州,China,29.04105,100.297666,add,,
"Purple Valley, Lower Gorge",null,null,null,null,add,,
Finspång,Katrineholm,Sweden,58.994106,15.820374,add,,
"Margalef, Can Dit Gros",null,null,null,null,map,Margalef,516d1ec8bdc0f71fdd023926
Canjorro,null,null,null,null,map,Canjorro,516d1ec8bdc0f71fdd023ae9
Bagni di Masino,null,null,null,null,add,,
Fiala,null,null,null,null,map,Fiala,516dc234a1156192460034c2
Tyresö flaten,Stockholm,Sweden,59.221263,18.270586,add,,
The Furnace,null,null,null,null,add,,
Café del mar,null,null,null,null,add,,
Silenzio ALto,null,null,null,null,add,,
4. Apostel (Thomas),null,null,null,null,add,,
Hahlkopf,Darmstadt,Germany,49.748222,8.798828,add,,
"Starlight, Backyard Boulders, Bishop CA",Bishop,USA,37.330994,-118.531933,map,Bishop,516cf537bdc0f71fdd00747e
"Lägerbålsblocket, Rosendal",null,null,null,null,add,,
"Diamond Falls, Katoomba, Blue Mountains",null,null,null,null,add,,
"Grimhold Boulder, Patapsco State Park",null,null,null,null,add,,
Alquezar,Huesca,Spain,42.173677,0.027809,map,Alquezar,516d1ec8bdc0f71fdd023946
Choriboulder,San Bernardo,Chile,-33.790365,-70.021405,add,,
Linnavuori,Nokia,Finland,61.48623,23.356118,add,,
Senora,null,null,null,null,add,,
Arawata Terrace,Ben Lomond,New Zealand,-45.046655,168.617917,add,,
"Iannis, Kalymnos",Kalymnos,Greece,36.993436,26.946287,map,Kalymnos,516d4ae8bdc0f71fdd03b81a
Faro de Budiño,null,null,null,null,add,,
Rödshöjden,Halden,Norway,58.94306,11.206629,add,,
Weissmies,null,null,null,null,add,,
Shroomland,null,null,null,null,add,,
Tivissa,null,null,null,null,map,Tivissa,516d1ec8bdc0f71fdd023a07
No mans land boulders,Peak District,United Kingdom,53.325234,-1.613231,map,Peak District,516e4e6362bfea195a01a8b2
Gatekeeper Buttress,null,null,null,null,add,,
Lourmarin,Aix En Provence,France,43.774487,5.353475,map,Lourmarin,516d4ae8bdc0f71fdd03b71c
Beat,Oslo,Norway,59.734094,10.729179,map,Beatelund,516e27bf62bfea195a00ff6d
Silenzio Alto - Finale Ligure,null,null,null,null,add,,
"Østmarka, Ved veien",null,null,null,null,map,Østmarka,516e3f5762bfea195a01774f
Runder Hut,Pfalz,Germany,49.182454,7.912232,map,Pfalz,516cec69bdc0f71fdd001439
Freissinières,null,null,null,null,map,Freissinières,516d4ae8bdc0f71fdd03b7aa
Croveo,null,null,null,null,map,Croveo,516d677abdc0f71fdd047aea
"The Crystals, Yosemite",null,null,null,null,add,,
Castelmola,Reggio di Calabria,Italy,37.869467,15.282355,add,,
Sugerloaf Mountain,null,null,null,null,add,,
La Troche,Paris,France,48.7104,2.19772,map,Parisella's Cave,516e4e6362bfea195a01a8b4
Kyrkviksklippan,Stockholm,Sweden,59.204108,18.181429,add,,
Louhoslampi,Kotka,Finland,60.639004,26.898823,add,,
Nackdalaklippan,Stockholm,Sweden,59.206865,17.841539,add,,
Barruecos,Cáceres,Spain,39.422138,-6.497726,map,Barruecos,516d1ec8bdc0f71fdd0238d7
Rolvsøy,Moss,Norway,59.27269,10.991821,map,Rolvsøy,516e3f5a62bfea195a0177fd
Ruba Chuka,甘孜藏族自治州,China,29.025479,100.324316,add,,
Thüster Berg,null,null,null,null,add,,
Johnny Cash,null,null,null,null,add,,
Spazzacaldeira,Milan,Italy,46.337775,9.643932,add,,
Long's Peak,null,null,null,null,add,,
Buddha Buttress,null,null,null,null,add,,
Aztec Complex,null,null,null,null,add,,
Joutsa. Topo will be added later.,null,null,null,null,add,,
Drøbak,Oslo,Norway,59.660989,10.649743,add,,
Glass Factory,null,null,null,null,add,,
La Montagne des Français,null,null,-12.329353,49.342003,add,,
Le rocher qui répond,Grenoble,France,44.998477,6.662763,add,,
Castle rock co,null,null,null,null,map,Castle Rock,516cf537bdc0f71fdd00748e
Monte Colt,null,null,null,null,add,,
Chorreras,null,null,null,null,add,,
Capo Calava,Messina,Italy,38.192357,14.915475,add,,
Orsay,Versailles,France,48.7117,2.18367,add,,
Cavallers,Barcelona,Spain,42.587972,0.85556,map,Cavallers,516d1ec8bdc0f71fdd02394b
Łyse Rocks,Kraków,Poland,50.19877,19.725223,add,,
Kåhög,Göteborg,Sweden,57.748952,12.158486,map,Kåhög,516e27bf62bfea195a00ff9d
Kyole in the Woods,null,null,null,null,add,,
Santanyi,null,null,null,null,map,Cala Santanyi,516d1ec8bdc0f71fdd023a09
"Fürstein, Zillertal",null,null,null,null,add,,
Montagne du Tranchant,Montréal,Canada,46.290227,-73.855591,map,Montagne Du Tranchant,516e206362bfea195a00c3bc
Modalen,Bergen,Norway,60.842632,5.949311,map,Bergen,516cec69bdc0f71fdd00146b
Rapionkivi,null,null,null,null,add,,
Silvretta,null,null,null,null,map,Silvretta,516ec82d91e673000000004c
PR,null,null,null,null,map,Antônio Prado,516e08e562bfea195a000085
"Anthill, Crazy Horse Buttress",null,null,null,null,add,,
Calw (Blockwerk),Stuttgart,Germany,48.705293,8.729153,map,Calw,516cec69bdc0f71fdd001411
Anssin löytö,null,null,null,null,add,,
Bandicoot,null,null,null,null,add,,
Gavi,Alessandria,Italy,44.694925,8.804383,map,Gavi,516d677abdc0f71fdd047b01
Rhino Boulders,null,null,null,null,add,,
Nosy Andantsara,null,null,-12.23299,49.062152,add,,
Monte Casale,null,null,null,null,add,,
Bronte,Catania,Italy,37.812106,14.854969,map,Brontallo,516e14ce62bfea195a006c62
Le Pendu d'Huison,Fontainebleau,France,48.4552,2.33458,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Rock Garden Valley,Joshua Tree,USA,34.02224,-116.178628,map,Rock Gardens,516e206362bfea195a00c3b6
Mountdauphin,null,null,null,null,add,,
Edsviken,Stockholm,Sweden,59.431983,17.985992,add,,
Dale,Stavanger,Norway,58.888573,5.773573,map,Dale,516e3f5a62bfea195a0177bb
El Congosto,null,null,null,null,add,,
Slettafossen,null,null,null,null,map,Slettafossen,516e3f5a62bfea195a0177b0
Glasøya (Flatanger),Trondheim,Norway,64.488176,10.780935,add,,
Loopeys,Grampians,Australia,-36.89263,142.381863,map,Grampians,516d8d0fbdc0f71fdd05485a
Silvretta,null,null,null,null,map,Silvretta,516ec82d91e673000000004c
Havrania skala,Trnava,Slovakia,48.524677,17.419779,add,,
Castle Wall,null,null,null,null,add,,
Stenhuset,Kiruna,Sweden,67.175512,20.684284,add,,
Rovaiola,null,null,null,null,map,Rovaiola,516d677abdc0f71fdd047b64
Pättäräine!,null,null,null,null,add,,
Cavaillon,Avignon,France,43.83448,5.02914,add,,
Spirkelbacher Rauhfels,Pfalz,Germany,49.197079,7.872271,map,Pfalz,516cec69bdc0f71fdd001439
Pitkäjärvi,null,null,null,null,add,,
Frankenjura - Ringler Wand,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
Pointe Vouilloz,null,null,null,null,add,,
Monte d Oro,Palermo,Italy,37.917795,13.919924,map,Palermo,516d677abdc0f71fdd047ba6
"Jęzory, Paskowe Doły, Dolina Prądnika",null,null,null,null,add,,
Villeneuve sur Auvers,Paris,France,48.478199,2.24361,map,Parisella's Cave,516e4e6362bfea195a01a8b4
"Rocher Gafouille, Briancon ",Torino,Italy,44.855321,6.720543,map,Rocher Gafouille,516d4ae8bdc0f71fdd03b7f9
Redstone,Syktyvkar,Russian Federation,null,null,map,Redstone,516cf537bdc0f71fdd007555
Vikesdal,Stavanger,Norway,58.648179,6.120114,map,Vikesdal,516e3f5762bfea195a017768
Peña Rubia,null,null,null,null,map,Peña Rubia,516d1ec8bdc0f71fdd0239a8
"Klobenjoch, Rofan",Innsbruck,Austria,47.456416,11.741123,add,,
Hermit mountain,null,null,null,null,add,,
Schtroumph Costaud,null,null,null,null,add,,
Lion's Head,Lion&#39;S Head,Canada,45.000859,-81.219006,map,Lion's Head,516e206362bfea195a00c394
Puoux,Glenwood Springs,USA,39.560177,-107.315482,map,Puoux,516cf536bdc0f71fdd007421
Støren,Trondheim,Norway,63.076634,10.264406,map,Støren,516e3f5a62bfea195a0177b6
Figols d'organyà,Barcelona,Spain,42.198163,1.339817,map,Barcelona,516d1ec8bdc0f71fdd023ad9
Silvretta,null,null,null,null,map,Silvretta,516ec82d91e673000000004c
"Fayette Station, New River Gorge, West Virginia",null,null,null,null,add,,
Sarikaya,İzmir,Turkey,38.566935,27.315254,add,,
Kao Yoi,null,null,null,null,add,,
Obelisken,Kiruna,Sweden,67.683431,20.546848,add,,
Wilton 1,Bolton,United Kingdom,53.615028,-2.454951,map,Bolton,516cf537bdc0f71fdd007514
Sottosassa - Predazzo,Bolzano - Bozen,Italy,46.307899,11.648319,map,Sottosassa,516d677abdc0f71fdd047bd6
Bayrischer wald,null,null,null,null,add,,
Carreg Mianog,Wales,United Kingdom,53.136287,-3.964992,map,Walensee,516e14ce62bfea195a006c87
Frankenjura - Heldwand,null,null,null,null,map,Frankenjura,516e14ce62bfea195a006cb6
La Candelle,Marseille,France,43.21237,5.466117,map,La Candelilla,516d1ec8bdc0f71fdd023ace
Tarabacken,Porvoo,Finland,60.339161,25.494315,add,,
Beauvais Est,Fontainebleau,France,48.501999,2.48265,map,Fontainebleau,516d4ae7bdc0f71fdd03b6da
Hankø,Tønsberg,Norway,59.205031,10.778618,map,Hankø,516e3f5a62bfea195a0177a7
Monitor Rock,null,null,null,null,add,,
Hvasser,Sandefjord,Norway,59.064478,10.448856,map,Hvasser,516e3f5762bfea195a017773
Mjelvahammeren,null,null,null,null,map,Mjelvahammeren,516e3f5a62bfea195a0177a1
"Mull, Martinswand",Innsbruck,Austria,47.271222,11.259677,add,,
Serra da Piedade,null,null,null,null,map,Serra Da Bocaina,516e08e562bfea195a0000d1
Caiobá,null,null,null,null,map,Caiobá,516e08e562bfea195a0000c9
Mörkrets hjärta,Bohuslän,Sweden,58.443556,11.50938,map,Bohuslän,516e27c062bfea195a00ffdd
Jällsjöklippan,Norrköping,Sweden,58.294279,16.241612,add,,
Lençóis,null,null,null,null,map,Lençois,516e08e562bfea195a0000cb
Silvretta,null,null,null,null,map,Silvretta,516ec82d91e673000000004c
"The Archway, Crazy Horse Buttress",null,null,null,null,add,,
Schwarzenberg,null,null,null,null,add,,
Hyalite Canyon,Gallatin Gtwy,USA,45.545203,-111.043877,add,,
Brownstones,Bolton,United Kingdom,53.608332,-2.482363,map,Brownstones,516e4e6362bfea195a01a8d7
Zur Mühlen - Trodena,null,null,null,null,add,,
H,null,null,null,null,map,Hahntennjoch,516ec82e91e67300000000b2
Chong Phli,Krabi,Thailand,8.080985,98.82906,map,Chong Phli,516d85a3bdc0f71fdd0518fd
Vuorenalus,null,null,null,null,add,,
